"url","date","ort","land","codex","disziplin","gender","category","kommentar"
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9909","19.12.1982","Val d'Isere","FRA",1121,"Combined","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9106","17.12.1982","Piancavallo","ITA",1932,"Combined","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9107","17.12.1982","Piancavallo","ITA",1906,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9109","15.12.1982","San Sicario","ITA",1880,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9074","14.12.1982","Courmayeur","ITA",1069,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9903","07.12.1982","Val d'Isere","FRA",1776,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9905","08.12.1982","Val d'Isere","FRA",1802,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9904","08.12.1982","Val d'Isere","FRA",1828,"Combined","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9906","12.12.1982","Val d'Isere","FRA",1043,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9093","10.12.1982","Limone Piemonte","ITA",1854,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9108","05.12.1982","Pontresina","SUI",1017,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9169","23.03.1984","Oslo","NOR",1745,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9170","24.03.1984","Oslo","NOR",2458,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9171","24.03.1984","Oslo","NOR",1749,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9206","20.03.1984","Zwiesel","GER",2449,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9207","21.03.1984","Zwiesel","GER",2454,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9168","20.03.1984","Oppdal","NOR",1740,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9132","17.03.1984","Are","SWE",1724,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9133","18.03.1984","Are","SWE",1732,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9148","17.03.1984","Jasna","TCH",2435,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9149","18.03.1984","Jasna","TCH",2443,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9167","11.03.1984","Whistler BC","CAN",1713,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9203","10.03.1984","Waterville Valley NH","USA",2413,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9204","11.03.1984","Waterville Valley NH","USA",2425,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9157","07.03.1984","Lake Placid NY","USA",2400,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9190","06.03.1984","Vail CO","USA",1688,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9191","07.03.1984","Vail CO","USA",1701,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9134","04.03.1984","Aspen CO","USA",1661,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9135","05.03.1984","Aspen CO","USA",1675,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9165","03.03.1984","Mt. St. Anne QC","CAN",2368,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9166","04.03.1984","Mt. St. Anne QC","CAN",2386,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9139","04.02.1984","Borovetz","BUL",1629,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9140","05.02.1984","Borovetz","BUL",1646,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9141","02.02.1984","Cortina d'Ampezzo","ITA",1612,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9143","28.01.1984","Garmisch-Partenkirchen","GER",1554,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9144","29.01.1984","Garmisch-Partenkirchen","GER",1594,"Combined","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9145","29.01.1984","Garmisch-Partenkirchen","GER",1574,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9189","29.01.1984","St. Gervais","FRA",2331,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9188","29.01.1984","St. Gervais","FRA",2350,"Combined","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9164","28.01.1984","Megeve","FRA",2310,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9150","23.01.1984","Kirchberg","AUT",1532,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9159","23.01.1984","Limone Piemonte","ITA",2288,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9151","21.01.1984","Kitzbuehel","AUT",1458,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9153","22.01.1984","Kitzbuehel","AUT",1508,"Combined","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9152","22.01.1984","Kitzbuehel","AUT",1483,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9200","21.01.1984","Verbier","SUI",2217,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9201","22.01.1984","Verbier","SUI",2265,"Combined","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9202","22.01.1984","Verbier","SUI",2241,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9172","16.01.1984","Parpan","SUI",1381,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9173","17.01.1984","Parpan","SUI",1433,"Combined","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9174","17.01.1984","Parpan","SUI",1407,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9163","15.01.1984","Maribor","SLO",2193,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9205","15.01.1984","Wengen","SUI",1355,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9136","13.01.1984","Bad Gastein","AUT",2115,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9137","14.01.1984","Bad Gastein","AUT",2167,"Combined","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9138","14.01.1984","Bad Gastein","AUT",2141,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9131","10.01.1984","Adelboden","SUI",1329,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9176","07.01.1984","Puy St. Vincent","FRA",2037,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9177","08.01.1984","Puy St. Vincent","FRA",2089,"Combined","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9178","08.01.1984","Puy St. Vincent","FRA",2063,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9156","07.01.1984","Laax","SUI",1303,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9146","21.12.1983","Haus im Ennstal","AUT",1985,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9147","22.12.1983","Haus im Ennstal","AUT",2011,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9160","19.12.1983","Madonna di Campiglio","ITA",1226,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9161","20.12.1983","Madonna di Campiglio","ITA",1278,"Combined","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9162","20.12.1983","Madonna di Campiglio","ITA",1252,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9199","18.12.1983","Val Gardena","ITA",1200,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9175","17.12.1983","Piancavallo","ITA",1959,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9187","14.12.1983","Sestriere","ITA",1933,"Combined","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9186","14.12.1983","Sestriere","ITA",1907,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9142","13.12.1983","Courmayeur","ITA",1174,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9158","12.12.1983","Les Diablerets","SUI",1148,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9192","07.12.1983","Val d'Isere","FRA",1803,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9193","08.12.1983","Val d'Isere","FRA",1829,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9194","09.12.1983","Val d'Isere","FRA",1070,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9195","10.12.1983","Val d'Isere","FRA",1122,"Combined","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9196","10.12.1983","Val d'Isere","FRA",1096,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9197","11.12.1983","Val d'Isere","FRA",1855,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9198","11.12.1983","Val d'Isere","FRA",1881,"Combined","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9185","04.12.1983","Schladming","AUT",1044,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9154","01.12.1983","Kranjska Gora","JUG",1777,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9155","02.12.1983","Kranjska Gora","JUG",1018,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9236","22.03.1985","Heavenly Valley CA","USA",2455,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9237","23.03.1985","Heavenly Valley CA","USA",1746,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9255","19.03.1985","Park City UT","USA",2450,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9256","20.03.1985","Park City UT","USA",1741,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9253","16.03.1985","Panorama BC","CAN",1725,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9254","17.03.1985","Panorama BC","CAN",1733,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9268","16.03.1985","Waterville Valley NH","USA",2436,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9269","17.03.1985","Waterville Valley NH","USA",2444,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9245","13.03.1985","Lake Placid NY","USA",2426,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9209","09.03.1985","Aspen CO","USA",1702,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9210","10.03.1985","Aspen CO","USA",1714,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9212","08.03.1985","Banff AB","CAN",2369,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9213","09.03.1985","Banff AB","CAN",2401,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9214","10.03.1985","Banff AB","CAN",2414,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9912","08.03.1985","Arosa","SUI",2387,"Combined","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9231","02.03.1985","Furano","JPN",1676,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9232","03.03.1985","Furano","JPN",1689,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9265","02.03.1985","Vail CO","USA",2332,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9266","03.03.1985","Vail CO","USA",2351,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9242","15.02.1985","Kranjska Gora","JUG",1647,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9243","16.02.1985","Kranjska Gora","JUG",1662,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9917","14.02.1985","Bad Kleinkirchheim","AUT",1630,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9233","26.01.1985","Garmisch-Partenkirchen","GER",1575,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9234","27.01.1985","Garmisch-Partenkirchen","GER",1613,"Combined","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9235","27.01.1985","Garmisch-Partenkirchen","GER",1595,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9910","25.01.1985","Arosa","SUI",2289,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9911","26.01.1985","Arosa","SUI",2311,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9263","20.01.1985","St. Gervais","FRA",2242,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9264","21.01.1985","St. Gervais","FRA",2266,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9270","19.01.1985","Wengen","SUI",1484,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9271","20.01.1985","Wengen","SUI",1509,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9272","21.01.1985","Wengen","SUI",1555,"Combined","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9273","21.01.1985","Wengen","SUI",1533,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9208","15.01.1985","Adelboden","SUI",1459,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9257","13.01.1985","Pfronten","GER",2194,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9258","14.01.1985","Pfronten","GER",2218,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9238","11.01.1985","Kitzbuehel","AUT",1330,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9239","12.01.1985","Kitzbuehel","AUT",1382,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9240","13.01.1985","Kitzbuehel","AUT",1434,"Combined","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9241","13.01.1985","Kitzbuehel","AUT",1408,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9913","09.01.1985","Bad Kleinkirchheim","AUT",2064,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9914","10.01.1985","Bad Kleinkirchheim","AUT",2116,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9915","11.01.1985","Bad Kleinkirchheim","AUT",2168,"Combined","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9916","11.01.1985","Bad Kleinkirchheim","AUT",2142,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9921","11.01.1985","Puy St. Vincent","FRA",1356,"Combined","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9924","09.01.1985","Santa Caterina","ITA",2090,"Combined","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9259","08.01.1985","Schladming","AUT",1304,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9244","06.01.1985","La Mongie","FRA",1279,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9251","04.01.1985","Maribor","SLO",2012,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9252","05.01.1985","Maribor","SLO",2038,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9211","04.01.1985","Bad Wiessee","GER",1253,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9922","17.12.1984","Santa Caterina","ITA",1960,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9923","21.12.1984","Santa Caterina","ITA",1986,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9246","14.12.1984","Madonna di Campiglio","ITA",1908,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9247","15.12.1984","Madonna di Campiglio","ITA",1934,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9248","16.12.1984","Madonna di Campiglio","ITA",1175,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9249","17.12.1984","Madonna di Campiglio","ITA",1227,"Combined","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9250","17.12.1984","Madonna di Campiglio","ITA",1201,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9267","15.12.1984","Val Gardena","ITA",1149,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9260","02.12.1984","Sestriere","ITA",1019,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9261","10.12.1984","Sestriere","ITA",1097,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9262","11.12.1984","Sestriere","ITA",1123,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9228","08.12.1984","Davos","SUI",1830,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9230","09.12.1984","Davos","SUI",1882,"Combined","L","WC",
